seeker_survey_id	role	seeker_id	case	reason	age_group	gender	race	degree	job	marital_status	political_view	religion	recommender_id	date
second_batch_154	SEEKER	user_1379	accept_others	It looks like a movie I would enjoy with a close friend.	35 - 44	Male	Caucasian	High School/GED	Employed	Never been married	Moderate	Protestant	user_1230	2020-03-12 00:17:44.149940
second_batch_155	SEEKER	user_1381	accept_others	They perfectly combined my two favorite genres and explained why this might suit me!	18 - 24	Female	Caucasian	High School/GED	University Student	Never been married	Liberal	Other	user_1380	2020-03-12 06:08:18.223265
third_batch_1	SEEKER	user_1383	accept_others	Because, based on what my partner told me, it had everything I looked for in a film. Plus the director (Shyamalan) has made some of my favorite movies (Signs, The Sixth Sense and Unbreakable). So the combination of all those elements really sold me on the film.	25 - 34	Male	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Liberal	Protestant	user_1382	2020-03-17 13:54:18.323701
third_batch_2	SEEKER	user_901	accept_rating_mod	It is a World War 2 film with suspense.	35 - 44	Female	Caucasian	Master	Employed	Never been married	Liberal	Atheist	user_1384	2020-03-17 14:23:15.842320
third_batch_3	SEEKER	user_1386	accept_rating_good	I like that it was directed by a woman, and it's a coming of age movie that focuses on female friendship.	18 - 24	Female	Southeast Asian	Bachelor/4-year Degree	Employed	Never been married	Liberal	Atheist	user_1385	2020-03-17 14:41:57.634402
third_batch_4	SEEKER	user_1388	accept_others	I liked that the recommender gave great suggestions of movies with actors  I love!	18 - 24	Male	Hispanic/Latino	Associate Degree	Employed	Never been married	Liberal	Roman Catholic	user_1387	2020-03-17 15:05:35.325229
third_batch_5	SEEKER	user_1390	accept_rating_good	It is a mystery/thriller movie that keeps you guessing and seems like it would have an unexpected ending.	25 - 34	Male	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Liberal	Protestant	user_1389	2020-03-17 19:39:01.716408
third_batch_6	SEEKER	user_1392	accept_rating_good	Spies in Disguise	25 - 34	Female	Caucasian	High School/GED	Employed	Living with partner	Liberal	Protestant	user_1391	2020-03-17 21:36:02.873481
third_batch_7	SEEKER	user_1394	accept_rating_good	The actors and actresses have good reputation and great skills, looks like a well written story, and inspired by real events. Seems like a really feel good movie! The trailer makes you excited to watch it! 	25 - 34	Female	Southeast Asian	Professional Postgraduate Degree (Medical, Law, etc)	Employed	Never been married	Conservative	Roman Catholic	user_1393	2020-03-17 22:09:04.065514
third_batch_8	SEEKER	user_1396	accept_rating_good	I have been wanting to watch the movie and it is good to watch as a family.	25 - 34	Male	Caucasian	Bachelor/4-year Degree	Employed	Married	Conservative	Protestant	user_1395	2020-03-18 08:32:09.098225
third_batch_9	SEEKER	user_1398	accept_others	The way the RECOMMENDER describes the movie	18 - 24	Male	African	Associate Degree	Employed	Married	Liberal	Roman Catholic	user_1397	2020-03-18 08:52:04.946239
third_batch_10	SEEKER	user_1400	accept_rating_good	It is dark, with an element of comedy and philosophy. As per my liking!	18 - 24	Male	Middle Eastern	High School/GED	University Student	Never been married	Liberal	Atheist	user_1399	2020-03-18 10:28:25.953315
third_batch_11	SEEKER	user_1402	accept_uninterested	it sounded good and i liked the actor	25 - 34	Female	Caucasian	Bachelor/4-year Degree	Employed	Married	Conservative	Protestant	user_1401	2020-03-18 11:11:06.400080
third_batch_12	SEEKER	user_1404	accept_others	I've already seen the movie, but I'm interested in how it's advertised. It's a hard movie to boil down to a trailer.	25 - 34	Male	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Liberal	Other	user_1403	2020-03-18 12:10:28.199560
third_batch_14	SEEKER	user_1406	accept_others	The recommender described the plot of something I would typically watch. He/She also talked about actors that I felt were people I liked.  	18 - 24	Female	Caucasian	Bachelor/4-year Degree	University Student	Never been married	Moderate	Roman Catholic	user_1405	2020-03-18 13:58:51.078415
third_batch_15	SEEKER	user_1408	accept_rating_good	I think it is something I would like to watch	25 - 34	Female	Caucasian	Bachelor/4-year Degree	Employed	Living with partner	Moderate	Roman Catholic	user_1407	2020-03-18 14:37:13.364698
third_batch_16	SEEKER	user_1410	accept_rating_good	Clint Eastwood is a great director and actor. With this combination attracts me to this movie.	45 - 54	Male	African	High School/GED	Employed	Never been married	Moderate	Other	user_1409	2020-03-18 16:57:56.869592
third_batch_17	SEEKER	user_1412	accept_rating_good	It's a classic movie with a lot of violence	18 - 24	Female	African	High School/GED	University Student	Never been married	Liberal	Other	user_1411	2020-03-18 18:06:03.440711
third_batch_18	SEEKER	user_1414	accept_rating_good	Good reccomendation	35 - 44	Female	Other	Bachelor/4-year Degree	Homemaker	Married	Liberal	Roman Catholic	user_1413	2020-03-18 19:32:21.998734
third_batch_19	SEEKER	user_1416	accept_rating_good	I really like that it was a comedy and that one of my favorite actors was in the movie. Kevin Hart is really funny, especially when standing next to Dwayne Johnson.	18 - 24	Female	Hispanic/Latino	Associate Degree	University Student	Never been married	Moderate	Roman Catholic	user_1415	2020-03-18 20:22:39.379663
third_batch_20	SEEKER	user_1418	accept_rating_good	Kevin Hart and Dwayne Johnson are in it.	25 - 34	Male	Caucasian	Bachelor/4-year Degree	Employed	Divorced	Conservative	Other	user_1417	2020-03-18 20:57:31.394479
third_batch_21	SEEKER	user_1420	accept_rating_good	Sounds like something that I would enjoy.	18 - 24	Female	Caucasian	Associate Degree	University Student	Never been married	Conservative	Protestant	user_1419	2020-03-19 07:12:13.356130
third_batch_22	SEEKER	user_1422	accept_others	the actors in it are strong 	35 - 44	Female	Southeast Asian	Bachelor/4-year Degree	Employed	Divorced	Liberal	Mormon	user_1421	2020-03-19 09:07:28.581444
third_batch_23	SEEKER	user_1424	accept_uninterested	the movie had details that i would want to watch	18 - 24	Female	African	High School/GED	University Student	Never been married	Moderate	Other	user_1423	2020-03-19 09:57:38.523662
third_batch_24	SEEKER	user_1426	accept_rating_good	I've seen the first two movies.	35 - 44	Female	Caucasian	Associate Degree	Employed	Married	Conservative	Protestant	user_1425	2020-03-19 10:00:04.000711
third_batch_25	SEEKER	user_1428	accept_uninterested	it sounds like a good action movie	55 - 74	Male	Caucasian	High School/GED	Employed	Married	Moderate	Roman Catholic	user_1427	2020-03-19 10:08:18.740721
third_batch_26	SEEKER	user_1429	accept_rating_good	A great cast of actors, car action and there seems to be a very real and human element to the characters.	55 - 74	Male	Native American/American Indian/Alaskan Native	Master	Employed	Married	Moderate	Other	user_1425	2020-03-19 10:42:46.953221
third_batch_27	SEEKER	user_1431	accept_others	I can relate to all the recommendations given to me. He understands what I want.	35 - 44	Female	Southeast Asian	Bachelor/4-year Degree	Homemaker	Married	Moderate	Roman Catholic	user_1430	2020-03-12 12:26:52.407240
third_batch_28	SEEKER	user_1433	accept_rating_good	The recommended movies was the type of movies I really enjoy.	25 - 34	Female	African	Associate Degree	Employed	Never been married	Moderate	Muslim	user_1432	2020-03-12 14:53:15.673365
third_batch_29	SEEKER	user_1059	accept_uninterested	The promise of action and something a little like Jack Reacher.	45 - 54	Male	Caucasian	Master	Employed	Never been married	Conservative	Atheist	user_1434	2020-03-12 15:05:11.742157
third_batch_30	SEEKER	user_1435	accept_others	It's funnier than Superbad	18 - 24	Male	South Asian	Bachelor/4-year Degree	Non-university student	Never been married	Liberal	Atheist	user_1346	2020-03-12 15:28:54.166504
third_batch_31	SEEKER	user_1437	accept_others	good video	25 - 34	Male	African	Master	Employed	Living with partner	Conservative	Roman Catholic	user_1436	2020-03-14 06:21:00.976678
third_batch_32	SEEKER	user_1438	accept_rating_mod	It's a horror movie with a twist ending.	25 - 34	Female	Other	High School/GED	Employed	Never been married	Liberal	Other	user_1060	2020-03-14 10:36:29.003726
third_batch_33	SEEKER	user_1440	accept_others	Future of humanity and climate change consequences	Male	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Moderate	Protestant	Dissatisfied	user_1439	2020-03-14 13:49:16.533762
third_batch_34	SEEKER	user_1442	accept_others	It is a fun Disney style movie. 	45 - 54	Female	Caucasian	Master	Employed	Never been married	Conservative	Roman Catholic	user_1441	2020-03-14 14:12:53.248588
third_batch_35	SEEKER	user_1444	accept_rating_good	I like movies about zombies and I like comedies. This movie has both.	35 - 44	Female	Hispanic/Latino	Bachelor/4-year Degree	Homemaker	Living with partner	Moderate	Roman Catholic	user_1443	2020-03-14 15:27:19.305788
third_batch_36	SEEKER	user_1446	accept_rating_mod	just to see what its all about	25 - 34	Male	African	Master	Employed	Never been married	Liberal	Protestant	user_1445	2020-03-14 15:49:24.064736
third_batch_37	SEEKER	user_1447	accept_others	I liked the movie idea and the fact it won best picture at the oscars	18 - 24	Male	Southeast Asian	Bachelor/4-year Degree	University Student	Never been married	Moderate	Atheist	user_1146	2020-03-14 17:57:30.366256
third_batch_38	SEEKER	user_1449	accept_rating_good	Story about bruce lee	35 - 44	Male	Caucasian	Vocational Training	Employed	Married	Conservative	Other	user_1448	2020-03-14 18:53:58.557302
third_batch_39	SEEKER	user_1450	accept_rating_good	Gemini Man has an interesting story. I forgot about it and want to now watch the movie	18 - 24	Male	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Conservative	Roman Catholic	user_1413	2020-03-14 19:32:33.863319
third_batch_40	SEEKER	user_1451	accept_rating_mod	The video shown was an old Hansel and Gretel movie. The movie discussed with chat partner was a modern movie  called Gretel and Hansel. 	35 - 44	Male	Caucasian	Bachelor/4-year Degree	Employed	Divorced	Moderate	Protestant	user_1159	2020-03-14 19:47:25.798883
third_batch_41	SEEKER	user_1453	accept_rating_good	I very much love Nolan movies and ive heard a lot about it but just never got around to actually watching it.	18 - 24	Male	Caucasian	High School/GED	University Student	Never been married	Moderate	Atheist	user_1452	2020-03-14 20:14:25.367304
third_batch_42	SEEKER	user_1455	accept_rating_good	It has Will Smith and sounds interesting. 	18 - 24	Female	Caucasian	Bachelor/4-year Degree	Homemaker	Never been married	Liberal	Other	user_1454	2020-03-14 23:45:41.643523
third_batch_43	SEEKER	user_1456	accept_rating_good	My family is really into anything sci-fi or technology. I am accepted this recommendation because I know it's something my daughter will really enjoy and find entertaining.  	25 - 34	Female	Caucasian	High School/GED	Homemaker	Married	Moderate	Other	user_841	2020-03-15 07:52:51.008387
third_batch_44	SEEKER	user_841	accept_rating_mod	I am not sure about this movie. It looked interesting but it reminded me of another movie that I saw and did not really like all that well. 	35 - 44	Female	Caucasian	Bachelor/4-year Degree	Employed	Married	Liberal	Other	user_1363	2020-03-15 08:23:02.414342
third_batch_45	SEEKER	user_1457	accept_others	seems the plot of the movie is what i been looking for, its a romantic comedy. The title seems very new to me, never heard it before but the trailer seems really interesting!	35 - 44	Female	Southeast Asian	Associate Degree	Homemaker	Married	Conservative	Other	user_1363	2020-03-15 09:03:24.499484
third_batch_47	SEEKER	user_1458	accept_rating_good	Space travel.	55 - 74	Male	Caucasian	High School/GED	Retired	Divorced	Moderate	Other	user_1452	2020-03-15 12:58:04.127316
third_batch_48	SEEKER	user_1459	accept_rating_good	it looks suspenseful	35 - 44	Male	Southeast Asian	Bachelor/4-year Degree	Employed	Divorced	Liberal	Protestant	user_1452	2020-03-15 13:39:52.300030
third_batch_49	SEEKER	user_1460	accept_uninterested	It seems like an interesting concept.	25 - 34	Female	Caucasian	Bachelor/4-year Degree	Homemaker	Married	Moderate	Protestant	user_1348	2020-03-15 17:37:09.647747
third_batch_50	SEEKER	user_1462	accept_others	Constance Wu	18 - 24	Female	Other	High School/GED	University Student	Never been married	Liberal	Protestant	user_1461	2020-03-15 18:52:26.895721
third_batch_51	SEEKER	user_1464	accept_rating_good	I enjoy Romantic Comedies	18 - 24	Female	Hispanic/Latino	Bachelor/4-year Degree	University Student	Never been married	Liberal	Roman Catholic	user_1463	2020-03-15 19:27:49.399411
third_batch_52	SEEKER	user_1465	accept_rating_good	I love horror movie	35 - 44	Female	Other	High School/GED	Homemaker	Married	Conservative	Protestant	user_1283	2020-03-15 20:30:12.842504
third_batch_53	SEEKER	user_1467	accept_rating_good	I would enjoy watching the original version of the movie.  Having the same plot is ok, but I'm sure my nieces will like it.	45 - 54	Male	Caucasian	Bachelor/4-year Degree	Employed	Married	Liberal	Atheist	user_1466	2020-03-16 04:44:23.360590
third_batch_54	SEEKER	user_1469	accept_others	Cast & genre.	25 - 34	Male	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Moderate	Other	user_1468	2020-03-16 14:38:16.392553
third_batch_55	SEEKER	user_1470	accept_rating_mod	movie clips are always good	25 - 34	Female	Caucasian	Master	Employed	Married	Liberal	Other	user_247	2020-03-16 15:35:10.807822
third_batch_56	SEEKER	user_1472	accept_others	Sound good.. Not too heavy in these difficult times. 	25 - 34	Female	African	Master	Employed	Divorced	Liberal	Protestant	user_1471	2020-03-16 19:52:05.455447
third_batch_57	SEEKER	user_1474	accept_others	This movie attracts me, because it provides a nostalgic factor. I grew up watching these movies and this is just a continuation. It contains many themes that I did not appreciate when I was younger. I have also been a huge fan of Pixar films and love the acting and plot that this movie portrays. 	18 - 24	Male	East Asian	Associate Degree	University Student	Never been married	Liberal	Other	user_1473	2020-03-16 20:09:56.977552
